Order ID,Order Item ID,Order YearMonth,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,Order Datetime,Shipment Datetime,Order Processing Time
43511,108681,201609,4,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,9031,Pacific Asia,West Asia,Turkey,USA,Standard Class,4,88,0.12,43,2016-09-27 03:29:00,2016-09-29,1
49603,123980,201612,3,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,2646,Africa,Southern Africa,South Africa,USA,Standard Class,4,66,0.0,43,2016-12-25 01:47:00,2016-12-29,3
49888,124737,201612,3,Outdoors,Trade-In,Glove It Imperial Golf Towel,6897,Pacific Asia,West Asia,Turkey,USA,Standard Class,4,48,0.06,28,2016-12-29 05:38:00,2017-01-02,3
53908,134786,201702,2,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,125,LATAM,South America,Brazil,USA,Same Day,3,44,0.0,43,2017-02-25 22:01:00,2017-02-26,0
57246,143197,201704,2,Outdoors,Trade-In,Glove It Imperial Golf Towel,11606,LATAM,Central America,Mexico,USA,Second Class,2,32,0.0,28,2017-04-15 15:28:00,2017-04-17,1
278,696,201505,2,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,488,LATAM,Central America,El Salvador,USA,Standard Class,4,36,0.1,42,2015-05-28 10:49:00,2015-05-31,2
8936,22284,201503,3,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,9520,LATAM,Central America,Mexico,USA,Standard Class,4,45,0.2,31,2015-03-24 00:56:00,2015-03-26,1
9706,24246,201504,2,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,10188,LATAM,Central America,Honduras,USA,Standard Class,4,30,0.1,36,2015-04-11 03:21:00,2015-04-13,1
13688,34297,201505,2,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,8895,Europe,Western Europe,Germany,USA,Standard Class,4,36,0.15,42,2015-05-21 18:22:00,2015-05-26,4
19393,48467,201507,5,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,10705,Europe,Western Europe,Germany,USA,First Class,1,75,0.06,36,2015-07-16 07:26:00,2015-07-21,4
21971,54954,201508,5,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,9163,Pacific Asia,Eastern Asia,South Korea,USA,Standard Class,4,75,0.0,36,2015-08-09 18:57:00,2015-08-11,1
33096,82735,201602,3,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,453,North America,US Center,USA,USA,First Class,1,45,0.05,31,2016-02-24 06:56:00,2016-02-29,4
43048,107535,201606,5,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,12201,North America,Canada,Canada,USA,Standard Class,4,75,0.16,36,2016-06-20 08:00:00,2016-06-23,2
57603,144082,201701,3,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,10713,LATAM,Central America,Panama,USA,Standard Class,4,45,0.02,31,2017-01-10 09:49:00,2017-01-10,0
2721,6811,201703,2,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,5655,LATAM,South America,Brazil,USA,Same Day,3,40,0.13,44,2017-03-01 23:46:00,2017-03-04,2
6706,16758,201502,4,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,6909,LATAM,Central America,Honduras,USA,Standard Class,4,80,0.17,44,2015-02-14 03:47:00,2015-02-14,0
8935,22280,201502,4,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,11108,LATAM,Central America,Mexico,USA,Standard Class,4,80,0.07,44,2015-02-23 18:19:00,2015-02-28,4
13233,33104,201505,4,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,6672,Europe,Western Europe,Germany,USA,Standard Class,4,80,0.05,44,2015-05-11 09:58:00,2015-05-17,5
29225,73098,201603,3,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,4522,Pacific Asia,South Asia,India,USA,Standard Class,4,60,0.09,44,2016-03-05 20:35:00,2016-03-06,0
31068,77650,201603,2,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,4159,Pacific Asia,Oceania,New zealand,USA,Standard Class,4,40,0.18,44,2016-03-13 05:10:00,2016-03-16,2
33538,83729,201603,4,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,10299,North America,East of USA,USA,USA,Standard Class,4,80,0.12,47,2016-03-25 19:09:00,2016-03-30,4
35396,88405,201607,3,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,9182,North America,US Center,USA,USA,Standard Class,4,60,0.06,47,2016-07-15 12:00:00,2016-07-17,1
43243,108022,201609,4,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,5657,Africa,Southern Africa,South Africa,USA,Second Class,2,80,0.0,47,2016-09-22 09:58:00,2016-09-24,1
47041,117572,201610,3,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,7575,Pacific Asia,West Asia,Saudi Arabia,USA,Standard Class,4,60,0.07,44,2016-10-30 16:34:00,2016-11-04,4
49263,123161,201611,3,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,12192,Africa,West Africa,Nigeria,USA,Standard Class,4,60,0.2,44,2016-11-07 04:39:00,2016-11-11,3
49938,124845,201612,3,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,12271,Africa,West Africa,Nigeria,USA,Second Class,2,60,0.16,44,2016-12-19 17:33:00,2016-12-22,2
53661,134144,201702,2,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,1930,LATAM,Central America,Mexico,USA,Second Class,2,40,0.17,47,2017-02-25 02:24:00,2017-02-28,2
57695,144331,201704,2,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,112,LATAM,Central America,Mexico,USA,Second Class,2,40,0.0,47,2017-04-22 04:46:00,2017-04-28,5
1106,2751,201502,5,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,2106,LATAM,Caribbean,Jamaica,USA,Standard Class,4,260,0.02,122,2015-02-05 01:31:00,2015-02-07,1
1706,4242,201502,4,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,3550,LATAM,Central America,Mexico,USA,Standard Class,4,208,0.07,122,2015-02-05 18:20:00,2015-02-07,1
7388,18499,201505,3,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,5418,LATAM,South America,Colombia,USA,Standard Class,4,156,0.04,122,2015-05-19 07:30:00,2015-05-21,1
9363,23361,201507,2,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,1428,LATAM,Caribbean,Haiti,USA,Standard Class,4,104,0.16,122,2015-07-13 02:42:00,2015-07-19,5
13648,34196,201509,2,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,10141,Europe,Western Europe,France,USA,Standard Class,4,104,0.07,122,2015-09-25 17:19:00,2015-09-27,1
15078,37736,201510,4,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,3921,Europe,Western Europe,France,USA,Standard Class,4,208,0.13,122,2015-10-24 23:24:00,2015-10-30,5
15941,39830,201512,4,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,868,Europe,Western Europe,Germany,USA,First Class,1,208,0.09,122,2015-12-03 10:02:00,2015-12-06,2
21335,53343,201601,3,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,3459,Pacific Asia,Oceania,Australia,USA,Standard Class,4,156,0.06,100,2016-01-30 06:48:00,2016-02-01,1
33988,84810,201606,3,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,5931,North America,West of USA,USA,USA,Same Day,3,156,0.17,100,2016-06-23 04:19:00,2016-06-26,2
47088,117684,201703,4,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,6889,Pacific Asia,West Asia,Turkey,USA,Second Class,2,208,0.2,100,2017-03-19 03:25:00,2017-03-21,1
53083,132670,201502,4,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,11615,LATAM,South America,Brazil,USA,First Class,1,208,0.04,122,2015-02-05 09:35:00,2015-02-07,1
55818,139578,201502,5,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,7025,LATAM,Central America,Mexico,USA,Same Day,3,260,0.12,100,2015-02-24 06:13:00,2015-02-28,3
8588,21427,201507,4,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,4710,LATAM,Central America,Mexico,USA,Standard Class,4,192,0.03,104,2015-07-16 20:02:00,2015-07-22,5
27011,67656,201510,3,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,9727,Pacific Asia,Southeast Asia,Cambodia,USA,Second Class,2,144,0.06,104,2015-10-17 15:53:00,2015-10-22,4
27663,69241,201510,3,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,2752,Pacific Asia,Eastern Asia,China,USA,Standard Class,4,144,0.05,104,2015-10-23 21:08:00,2015-10-29,5
43546,108750,201605,4,Outdoors,Electronics,Titleist Pro V1x Golf Balls,10782,Africa,Southern Africa,South Africa,USA,Standard Class,4,192,0.06,107,2016-05-13 16:07:00,2016-05-16,2
47905,119803,201606,3,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,11263,Africa,Central Africa,Democratic Republic of Congo,USA,Standard Class,4,144,0.06,104,2016-06-06 15:23:00,2016-06-11,4
49878,124711,201608,4,Outdoors,Electronics,Titleist Pro V1x Golf Balls,1564,Europe,Eastern Europe,Ukraine,USA,Standard Class,4,192,0.15,107,2016-08-23 05:28:00,2016-08-28,4
53623,134038,201609,2,Outdoors,Electronics,Titleist Pro V1x Golf Balls,474,LATAM,Caribbean,Trinidad and Tobago,USA,Standard Class,4,96,0.17,107,2016-09-13 08:03:00,2016-09-19,5
19051,47623,201503,3,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,11570,Europe,Southern Europe,Spain,USA,Standard Class,4,96,0.12,69,2015-03-21 10:13:00,2015-03-24,2
23863,59726,201507,4,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,2575,Pacific Asia,Oceania,Australia,USA,Second Class,2,128,0.25,60,2015-07-03 20:56:00,2015-07-04,0
27291,68361,201601,4,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,3572,Pacific Asia,South Asia,India,USA,Second Class,2,128,0.17,69,2016-01-24 10:19:00,2016-01-30,5
29555,73961,201602,3,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,8390,Pacific Asia,Oceania,Australia,USA,Standard Class,4,96,0.05,69,2016-02-16 07:39:00,2016-02-20,3
41375,103272,201607,2,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,10120,Pacific Asia,West Asia,Israel,USA,Standard Class,4,64,0.05,69,2016-07-11 12:42:00,2016-07-13,1
41923,104654,201608,4,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,3276,Africa,West Africa,Mali,USA,Standard Class,4,128,0.04,73,2016-08-06 03:54:00,2016-08-12,5
43823,109456,201609,5,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,2121,Pacific Asia,West Asia,Turkey,USA,Second Class,2,160,0.17,73,2016-09-06 07:11:00,2016-09-10,3
45016,112404,201609,2,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,6339,Africa,North Africa,Algeria,USA,Second Class,2,64,0.15,73,2016-09-13 09:49:00,2016-09-19,5
47358,118405,201609,2,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,6727,Africa,West Africa,Liberia,USA,Same Day,3,64,0.18,60,2016-09-27 15:45:00,2016-09-29,1
49033,122592,201611,3,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,700,Africa,West Africa,Nigeria,USA,Standard Class,4,96,0.09,73,2016-11-30 06:54:00,2016-12-06,5
51035,127546,201701,2,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,6045,Europe,Eastern Europe,Poland,USA,First Class,1,64,0.25,60,2017-01-10 23:50:00,2017-01-13,2
53896,134756,201701,3,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,6441,LATAM,Central America,Guatemala,USA,First Class,1,96,0.12,60,2017-01-11 22:15:00,2017-01-13,1
5501,13722,201503,3,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,6014,LATAM,South America,Brazil,USA,First Class,1,75,0.12,57,2015-03-22 06:53:00,2015-02-18,-33
6351,15905,201504,2,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,8198,LATAM,South America,Peru,USA,Second Class,2,50,0.03,58,2015-04-03 16:41:00,2015-03-29,-6
15941,39834,201508,5,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,868,Europe,Western Europe,Germany,USA,First Class,1,125,0.05,55,2015-08-21 16:29:00,2015-08-23,1
23928,59894,201512,3,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,9681,Pacific Asia,Oceania,Australia,USA,Same Day,3,75,0.2,55,2015-12-16 06:41:00,2015-12-16,0
25671,64292,201601,5,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,683,Pacific Asia,Oceania,Australia,USA,Second Class,2,125,0.25,57,2016-01-10 17:20:00,2016-01-12,1
31903,79721,201604,2,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,8055,North America,South of  USA,USA,USA,Second Class,2,50,0.13,55,2016-04-10 16:41:00,2016-04-14,3
35956,89795,201606,2,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,4719,North America,East of USA,USA,USA,Second Class,2,50,0.07,55,2016-06-08 20:38:00,2016-06-10,1
39075,97537,201607,4,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,3651,North America,West of USA,USA,USA,Second Class,2,100,0.13,55,2016-07-24 09:21:00,2016-07-30,5
41933,104678,201609,2,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,6788,Pacific Asia,Central Asia,Kazakhstan,USA,Same Day,3,50,0.17,55,2016-09-04 02:38:00,2016-09-04,0
47336,118337,201611,3,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,7713,Europe,Southern Europe,Croatia,USA,Second Class,2,75,0.2,57,2016-11-21 23:33:00,2016-11-23,1
11573,28939,201506,3,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,6711,Europe,Western Europe,France,Puerto Rico,Standard Class,4,75,0.07,55,2015-06-18 22:11:00,2015-06-22,3
55066,137722,201703,2,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,10875,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,50,0.04,55,2017-03-14 19:43:00,2017-03-16,1
898,2238,201501,4,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,5271,LATAM,Caribbean,Dominican Republic,USA,Standard Class,4,100,0.05,58,2015-01-14 02:15:00,2015-01-18,3
2191,5499,201502,2,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,8643,LATAM,Central America,El Salvador,USA,Standard Class,4,50,0.06,58,2015-02-01 23:15:00,2015-02-03,1
11353,28396,201506,5,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,2769,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,125,0.03,55,2015-06-15 17:06:00,2015-06-19,3
11561,28908,201506,3,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,534,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,75,0.09,55,2015-06-18 17:58:00,2015-06-20,1
13351,33433,201507,4,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,2684,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,100,0.16,58,2015-07-14 21:05:00,2015-07-16,1
13595,34060,201507,3,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,5585,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,75,0.13,58,2015-07-18 10:35:00,2015-07-24,5
13601,34081,201507,3,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,6612,Europe,Western Europe,Germany,USA,Standard Class,4,75,0.12,55,2015-07-18 12:41:00,2015-07-20,1
13805,34581,201507,4,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,8722,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,100,0.0,55,2015-07-21 12:09:00,2015-07-27,5
19223,48030,201510,2,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,912,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,50,0.16,55,2015-10-08 14:19:00,2015-10-12,3
19883,49694,201510,5,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,5031,Europe,Southern Europe,Spain,USA,Standard Class,4,125,0.07,60,2015-10-18 05:33:00,2015-10-22,3
21628,54087,201511,5,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,11606,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,125,0.09,57,2015-11-12 16:54:00,2015-11-16,3
23891,59808,201512,2,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,1823,Pacific Asia,Eastern Asia,South Korea,USA,Standard Class,4,50,0.16,60,2015-12-15 17:43:00,2015-12-17,1
29038,72658,201602,5,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,818,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,125,0.09,55,2016-02-28 20:57:00,2016-03-03,3
29846,74675,201603,5,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,9088,Pacific Asia,Oceania,Australia,USA,Standard Class,4,125,0.03,60,2016-03-11 16:01:00,2016-03-13,1
29875,74744,201603,5,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,9490,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,125,0.02,55,2016-03-12 02:11:00,2016-03-18,5
29968,74945,201603,5,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,7044,Pacific Asia,Oceania,Australia,USA,Standard Class,4,125,0.01,58,2016-03-13 10:46:00,2016-03-17,3
41825,104410,201609,5,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,10118,Africa,Southern Africa,South Africa,USA,Standard Class,4,125,0.0,60,2016-09-02 12:48:00,2016-09-08,5
41901,104591,201609,4,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,474,Africa,West Africa,Cote d Ivoire,USA,Standard Class,4,100,0.2,58,2016-09-03 15:26:00,2016-09-05,1
45383,113400,201610,2,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,4365,Pacific Asia,West Asia,Turkey,USA,Standard Class,4,50,0.03,55,2016-10-24 11:20:00,2016-10-28,3
47041,117574,201611,2,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,7575,Pacific Asia,West Asia,Saudi Arabia,USA,Standard Class,4,50,0.16,57,2016-11-17 16:12:00,2016-11-19,1
55553,138948,201703,4,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,4326,LATAM,Central America,Mexico,USA,Standard Class,4,100,0.2,57,2017-03-21 22:20:00,2017-03-25,3
8355,20872,201505,5,Outdoors,Golf Gloves,Bag Boy Beverage Holder,6725,LATAM,South America,Brazil,USA,First Class,1,125,0.06,59,2015-05-02 22:46:00,2015-05-04,1
17046,42616,201509,2,Outdoors,Golf Gloves,Bag Boy Beverage Holder,464,Europe,Western Europe,Belgium,USA,Standard Class,4,50,0.06,59,2015-09-06 19:37:00,2015-09-08,1
33313,83215,201605,5,Outdoors,Golf Gloves,Bag Boy Beverage Holder,6256,North America,West of USA,USA,USA,First Class,1,125,0.07,59,2016-05-01 06:40:00,2016-05-03,1
35816,89437,201606,5,Outdoors,Golf Gloves,Bag Boy Beverage Holder,11042,North America,South of  USA,USA,USA,Standard Class,4,125,0.03,59,2016-06-06 19:35:00,2016-06-08,1
3193,7949,201502,2,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,7076,LATAM,Central America,El Salvador,USA,Standard Class,4,80,0.2,87,2015-02-16 14:17:00,2015-02-20,3
9363,23359,201505,4,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,1428,LATAM,Caribbean,Haiti,USA,Standard Class,4,160,0.12,87,2015-05-17 15:55:00,2015-05-21,3
13813,34601,201507,3,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,9742,Europe,Western Europe,France,USA,Standard Class,4,120,0.02,87,2015-07-21 14:57:00,2015-07-25,3
15215,38048,201508,4,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,6353,Europe,Western Europe,France,USA,Standard Class,4,160,0.25,87,2015-08-11 02:08:00,2015-08-17,5
19393,48466,201510,5,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,10705,Europe,Western Europe,Germany,USA,First Class,1,200,0.15,94,2015-10-11 01:52:00,2015-10-13,1
25678,64305,201601,4,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,8954,Pacific Asia,South Asia,Bangladesh,USA,Second Class,2,160,0.07,94,2016-01-10 19:47:00,2016-01-14,3
31303,78252,201604,4,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,4610,North America,West of USA,USA,USA,Standard Class,4,160,0.1,94,2016-04-01 22:29:00,2016-04-05,3
33095,82729,201604,2,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,596,North America,West of USA,USA,USA,First Class,1,80,0.04,87,2016-04-28 02:18:00,2016-04-30,1
33843,84481,201605,5,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,249,North America,West of USA,USA,USA,Standard Class,4,200,0.17,87,2016-05-09 00:21:00,2016-05-13,3
37845,94448,201607,5,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,3222,North America,US Center,USA,USA,Standard Class,4,200,0.04,87,2016-07-06 10:26:00,2016-07-12,5
41603,103842,201608,2,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,3139,Africa,Southern Africa,South Africa,USA,Standard Class,4,80,0.03,87,2016-08-30 07:02:00,2016-09-03,3
45221,112978,201610,5,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,6285,Africa,North Africa,Morocco,USA,First Class,1,200,0.02,87,2016-10-22 02:34:00,2016-10-24,1
51855,129571,201701,2,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,7677,LATAM,Caribbean,Cuba,USA,Standard Class,4,80,0.1,94,2017-01-26 22:45:00,2017-02-01,5
57041,142686,201704,4,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,3471,LATAM,Central America,Panama,USA,Same Day,3,160,0.05,94,2017-04-12 15:39:00,2017-04-13,0
278,697,201501,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,488,LATAM,Central America,El Salvador,USA,Standard Class,4,200,0.02,97,2015-01-31 10:49:00,2015-02-03,2
295,744,201502,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,1937,LATAM,Central America,Mexico,USA,Standard Class,4,200,0.25,97,2015-02-06 22:43:00,2015-02-09,2
898,2240,201502,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,5271,LATAM,Caribbean,Dominican Republic,USA,Standard Class,4,200,0.18,97,2015-02-22 02:43:00,2015-02-24,1
1195,2968,201505,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,7703,LATAM,Caribbean,Dominican Republic,USA,Standard Class,4,200,0.0,97,2015-05-11 14:31:00,2015-05-13,1
1363,3371,201506,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,12251,LATAM,Central America,El Salvador,USA,Standard Class,4,200,0.16,97,2015-06-05 15:22:00,2015-06-09,3
1735,4330,201506,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11656,LATAM,Central America,Nicaragua,USA,Standard Class,4,200,0.25,97,2015-06-07 05:33:00,2015-06-10,2
1766,4394,201506,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,7143,LATAM,South America,Brazil,USA,Standard Class,4,200,0.2,97,2015-06-10 03:58:00,2015-06-12,1
3556,8851,201603,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11037,LATAM,Central America,Honduras,USA,Standard Class,4,200,0.07,97,2016-03-16 11:38:00,2016-03-16,0
5535,13814,201608,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6443,LATAM,South America,Argentina,USA,Second Class,2,200,0.12,97,2016-08-07 00:56:00,2016-08-09,1
13046,32628,201705,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,10765,Europe,Southern Europe,Italy,USA,Same Day,3,200,0.06,97,2017-05-13 09:28:00,2017-05-16,2
13306,33292,201706,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,9514,Europe,Southern Europe,Portugal,USA,Standard Class,4,200,0.25,97,2017-06-25 01:11:00,2017-06-25,0
13315,33321,201706,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,10705,Europe,Southern Europe,Italy,USA,Standard Class,4,200,0.2,97,2017-06-27 17:17:00,2017-06-29,1
13595,34061,201707,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,5585,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,200,0.09,97,2017-07-02 19:34:00,2017-07-04,1
13811,34597,201707,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11579,Europe,Northern Europe,Finland,USA,Standard Class,4,200,0.01,97,2017-07-25 19:00:00,2017-07-27,1
15073,37716,201708,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,2969,Europe,Western Europe,France,USA,Standard Class,4,200,0.12,97,2017-08-11 12:30:00,2017-08-13,1
19308,48266,201507,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,198,Europe,Western Europe,France,USA,Standard Class,4,200,0.2,97,2015-07-22 01:07:00,2015-07-25,2
21953,54913,201511,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,7511,Pacific Asia,Oceania,Australia,USA,Standard Class,4,200,0.06,97,2015-11-20 15:08:00,2015-11-22,1
25335,63448,201603,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,1126,Pacific Asia,Eastern Asia,South Korea,USA,Standard Class,4,200,0.16,97,2016-03-10 22:51:00,2016-03-12,1
31693,79199,201610,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,1919,North America,East of USA,USA,USA,Standard Class,4,200,0.1,97,2016-10-22 21:08:00,2016-10-24,1
31933,79813,201610,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,31,North America,West of USA,USA,USA,Second Class,2,200,0.0,97,2016-10-26 20:05:00,2016-10-27,0
33248,83067,201701,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11589,North America,East of USA,USA,USA,Second Class,2,200,0.15,97,2017-01-14 22:04:00,2017-01-16,1
33271,83118,201701,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,8494,North America,US Center,USA,USA,Standard Class,4,200,0.13,97,2017-01-15 09:17:00,2017-01-19,3
39543,98713,201708,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,12166,North America,US Center,USA,USA,Second Class,2,200,0.1,97,2017-08-04 13:23:00,2017-08-09,4
41365,103253,201501,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6727,Africa,West Africa,Nigeria,USA,Standard Class,4,200,0.04,97,2015-01-05 01:02:00,2015-01-09,3
43601,108894,201501,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,8300,Africa,North Africa,Sudan,USA,Standard Class,4,200,0.01,97,2015-01-18 10:18:00,2015-01-24,5
